wall_time,x_m,y_m,z_m,roll_rad,pitch_rad,yaw_rad,vx_mps,vy_mps,wz_rps
1789204158.316479,0.628932918730731,14.213663887844755,0.6415997733553357,0.05226428325454576,-0.03865432469791722,1.4737370618566183,0.023721454547170905,0.20110240587050676,-0.006520826916519093
1789204158.32239,0.629073182903538,14.21487437970049,0.6418262100718616,0.05226277726532328,-0.038696734691517694,1.4736905615169793,0.023013268914936425,0.2017755049847064,-0.007826609375283497
1789204158.3264217,0.6291665828889661,14.21567974719114,0.641983056028497,0.052273610041218284,-0.03868072102645266,1.4736532791890078,0.02326740330596981,0.20163491498061367,-0.010122624887987807
1789204158.3323197,0.629309325287172,14.216888283721014,0.6422219717474635,0.05231237598764606,-0.038616453759168126,1.4735830697737837,0.023469514356022528,0.2016725650366762,-0.012988456725599631
1789204158.3356864,0.6294068721414775,14.2176961007442,0.6423800243967058,0.05237936905126836,-0.03855185689083545,1.4735257832201978,0.02475194069475179,0.20252781612328957,-0.015138788094102676
1789204158.3424056,0.6295519553433269,14.218909282547022,0.6426147525470938,0.05245878710019255,-0.03845903420098448,1.473434241643687,0.024299106285525975,0.20274998426697993,-0.0162253458001842
1789204158.346253,0.6296475899533707,14.2197198328497,0.6427680873970032,0.05249326939022476,-0.03840779483621793,1.4733728561536845,0.023952519287924405,0.20300471536303089,-0.015853830168813893
1789204158.352136,0.6297805359220864,14.220943111200153,0.6429828693374519,0.052492746170772445,-0.03836380991434634,1.4732628507843153,0.020108699582070615,0.20458317878528076,-0.02524123267643469
1789204158.3569481,0.629864347137609,14.221760572963905,0.6431231815408891,0.052441876001137915,-0.03837049353587122,1.4731752559986706,0.02005978760727451,0.2043256477776569,-0.020675226434789175
1789204158.3626168,0.6299839256891583,14.222986515928735,0.6433400114835989,0.05234379185047429,-0.038378177273359085,1.4730444202592152,0.018560984037961237,0.20437066110750896,-0.022154606367229268
1789204158.3662791,0.6300607417302732,14.223804074339196,0.6434889477057616,0.05226582916024119,-0.038377134128522096,1.4729567090134017,0.01784436247947277,0.20449672272550687,-0.02125906059011829
1789204158.372258,0.6301786426266239,14.225027298648685,0.6437232378440598,0.05218031644825396,-0.03835956245085786,1.4728484279993839,0.01874759589179814,0.20406830089082212,-0.016835969601306476
1789204158.3759563,0.6302605183778685,14.22584053735644,0.643884874592086,0.05215748858653692,-0.03834126233648862,1.4727887999454843,0.01973439217523832,0.20362888991976338,-0.01457812570645393
1789204158.3820505,0.6303891067299797,14.227058053653009,0.6441326122489325,0.05216266898708939,-0.038309419396280825,1.4727142990171462,0.021289924458157614,0.20310434494398746,-0.011682051046895287
1789204158.3868363,0.63047794483489,14.22786964770333,0.6442993127490984,0.05218371867943633,-0.03829140563359568,1.4726731304727347,0.022085241449414414,0.2029952660763286,-0.010134711382933464
1789204158.3928084,0.6306175087525632,14.229091039875863,0.6445416625448726,0.05224149394215899,-0.03831534772088344,1.472628032758954,0.024049493031865793,0.20304206752741188,-0.0022861728826834315
1789204158.3963063,0.630713165036138,14.229907831183734,0.6446997278699552,0.0522936181158251,-0.03837196627905867,1.472614174084763,0.02422455694786861,0.20341580454529903,-0.0024823332559202236
1789204158.4021294,0.6308557584787828,14.231135268533603,0.6449359216688375,0.052351733105085924,-0.03845407897206572,1.4725944333018044,0.023860813492358118,0.2040548297427866,-0.0040013251629936065
1789204158.4056199,0.6309450443728191,14.231955678088298,0.6450887312869835,0.05235074789953871,-0.03846997890905863,1.4725650486866857,0.022075596993143685,0.20519417623383465,-0.00798190959309917
1789204158.4125526,0.631074630504969,14.233187273486621,0.6453223792435048,0.05229725643238134,-0.038453629726287936,1.4724842854542592,0.020672581142119662,0.20544458009817082,-0.016183470549831592
1789204158.4163213,0.63116010848393,14.23400842198719,0.6454821728321823,0.05224479888222495,-0.03844244207285972,1.4724049920845963,0.020192332463671303,0.205537690569003,-0.021220978478347734
1789204158.4221017,0.6312905071208118,14.235237565619023,0.6457326308596452,0.05222147716773242,-0.03840602885424217,1.4722788788510606,0.021168757164479777,0.2051701637646762,-0.02145922524354663
1789204158.4269059,0.6313787645335565,14.236056318354315,0.6459048227760077,0.05223481476196004,-0.03837269577566788,1.4721935822389807,0.021651314334750503,0.20499166743755673,-0.021776922109220078
